#
#   VizieR Astronomical Server vizier.cfa.harvard.edu
#    Date: 2026-07-09T06:10:50 [V7.5.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-07-09T06:10:50	  Query execution date
#INFO	request=https://vizier.cfa.harvard.edu/viz-bin/asu-tsv?-source=J/A+A/633/A99/members&-out.max=unlimited&-c=56.75+24.11&-c.r=210&Proba=%3E%3D0.9	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable
#INFO	-c=056.750000+24.110000,rm=210.	
#Constraint Proba=>=0.9

#RESOURCE=yCat_36330099
#Name: J/A+A/633/A99
#Title: Gaia DR2 open clusters in the Milky Way. II (Cantat-Gaudin+, 2020)
#INFO	ivoid=ivo://cds.vizier/j/a+a/633/a99	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/633/a99	    IVOID of underlying data collection
#INFO	creator=Cantat-Gaudin T.	    First author or institution
#INFO	cites=bibcode:2020A&A...633A..99C	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2020	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/633/A99	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36330099	    Dataset identifier that can be used for citation
#INFO	publication_date=2022-03-02	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Coosys	H_2015.500:	ICRS
#Table	J_A_A_633_A99_members:
#Name: J/A+A/633/A99/members
#Title: *Members
#Column	RA_ICRS	(F15.11)	Barycentric right ascension (ICRS) at Ep=2015.5 (ra)	[ucd=pos.eq.ra;meta.main]
#Column	DE_ICRS	(F15.11)	Barycentric declination (ICRS) at Ep=2015.5 (dec)	[ucd=pos.eq.dec;meta.main]
#Column	Source	(I19)	Gaia DR2 source ID (source_id)	[ucd=meta.id;meta.main]
#Column	Plx	(F10.4)	Absolute stellar parallax (parallax)	[ucd=pos.parallax]
#Column	pmRA	(F9.3)	Proper motion in right ascension direction (pmRA*cosDE) (pmra)	[ucd=pos.pm;pos.eq.ra]
#Column	pmDE	(F9.3)	Proper motion in declination direction (pmdec)	[ucd=pos.pm;pos.eq.dec]
#Column	RV	(F24.19)	? Spectroscopic radial velocity in the solar barycentric reference frame (radial_velocity)	[ucd=phys.veloc;pos.heliocentric]
#Column	Gmag	(F7.4)	G-band mean magnitude (Vega) (phot_g_mean_mag)	[ucd=phot.mag;em.opt]
#Column	BP-RP	(F7.4)	? BP-RP colour (bp_rp)	[ucd=phot.color;em.opt.B;em.opt.R]
#Column	Proba	(F4.2)	Membership probability (proba) (1)	[ucd=stat.probability]
#Column	Cluster	(a17)	Cluster name (cluster)	[ucd=meta.id.parent]
#Column	_RA.icrs	(F15.11)	Right ascension (ICRS) at Epoch=J2000, proper motions taken into account	[ucd=pos.eq.ra]
#Column	_DE.icrs	(F15.11)	Declination (ICRS) at Epoch=J2000, proper motions taken into account	[ucd=pos.eq.dec]
RA_ICRS	DE_ICRS	Source	Plx	pmRA	pmDE	RV	Gmag	BP-RP	Proba	Cluster	_RA.icrs	_DE.icrs
 56.16515008957	 24.52875786912	  65299965511216384	    7.4151	   20.159	  -46.416	                        	15.6820	 2.7012	1.00	Melotte_22       	 56.16505468405	+24.52895771412
 56.96895124929	 23.94103047316	  65020414679879296	    7.4154	   19.842	  -46.460	   5.3491084680833651532	 9.7527	 0.7136	1.00	Melotte_22       	 56.96885777648	+23.94123050853
 57.38016642210	 23.68863700869	  66452047540860160	    7.4156	   20.154	  -44.523	                        	16.8301	 3.1136	1.00	Melotte_22       	 57.38007166295	+23.68882870541
 55.98634871355	 24.99333050410	  69829541100441600	    7.4164	   20.982	  -44.740	                        	15.0763	 2.4763	1.00	Melotte_22       	 55.98624904272	+24.99352313550
 55.02495115614	 25.67234636596	  68660554081641472	    7.4172	   20.859	  -45.618	                        	16.9546	 3.0607	1.00	Melotte_22       	 55.02485151016	+25.67254277774
 56.25481621281	 24.77791432890	  69807963184755840	    7.4173	   20.272	  -46.836	                        	16.5622	 2.9386	1.00	Melotte_22       	 56.25472008011	+24.77811598256
 56.00121818085	 24.55679934079	  68306099020642432	    7.4181	   20.801	  -46.069	                        	 8.0279	 0.2770	1.00	Melotte_22       	 56.00111971222	+24.55699769126
 56.66398644615	 24.10300108815	  65225611037551360	    7.4184	   20.646	  -46.915	   4.2073325205872187382	 9.1918	 0.6304	1.00	Melotte_22       	 56.66388906376	+24.10320308515
 55.34359577354	 24.39755485140	  68283421593270400	    7.4187	   20.110	  -45.944	                        	17.5942	 3.3572	1.00	Melotte_22       	 55.34350069705	+24.39775266765
 56.58319645212	 25.47536407087	  69874243118711040	    7.4188	   19.670	  -45.716	                        	11.4813	       	1.00	Melotte_22       	 56.58310264196	+25.47556090564
 56.30646278688	 25.08756726514	  69834759483788928	    7.4194	   20.671	  -46.184	   3.3764500503071506188	12.7901	 1.4789	1.00	Melotte_22       	 56.30636451755	+25.08776611309
 57.07213877798	 24.50422712204	  66739982146803456	    7.4199	   19.832	  -46.231	   0.0296233583985809901	13.7232	 1.8564	1.00	Melotte_22       	 57.07204493903	+24.50442617267
 57.52113990468	 24.12375734966	  66539252556578816	    7.4199	   18.422	  -47.008	   5.1062032343114127642	13.4522	 1.7299	1.00	Melotte_22       	 57.52105299563	+24.12395974664
 59.84548040466	 22.57117622784	  53335045618385536	    7.4224	   18.011	  -45.559	                        	13.7666	 1.9098	1.00	Melotte_22       	 59.84539642603	+22.57137238493
 55.65117606460	 23.36784488762	  65079788307324672	    7.4225	   19.750	  -43.799	                        	16.1622	 2.8430	1.00	Melotte_22       	 55.65108343137	+23.36803346811
 55.38534152107	 23.16152620018	  65052953351603456	    7.4227	   21.652	  -45.967	   5.7007337580014052492	12.4256	 1.3778	0.90	Melotte_22       	 55.38524012461	+23.16172411517
 56.23507506659	 24.43241114502	  65295425728422528	    7.4228	   19.800	  -46.123	   3.9757752650071598310	10.2738	 0.8384	1.00	Melotte_22       	 56.23498143170	+24.43260973061
 57.96086407471	 22.89552092512	  64104933811828480	    7.4230	   18.231	  -44.935	                        	15.9266	 2.7734	1.00	Melotte_22       	 57.96077886858	+22.89571439586
 57.84931008542	 22.84127918775	  64103009666497024	    7.4240	   19.701	  -45.034	                        	13.6834	 1.8474	1.00	Melotte_22       	 57.84921804296	+22.84147308435
 57.91374713680	 24.54870249936	  66658996243552000	    7.4248	   21.413	  -46.028	   4.8377353000194922572	12.0193	 1.2379	0.90	Melotte_22       	 57.91364578168	+24.54890067371
 56.08380189551	 24.79596754149	  69811639676769536	    7.4249	   19.805	  -46.527	   3.8939714465888073391	10.4673	 0.8779	1.00	Melotte_22       	 56.08370796244	+24.79616786496
 53.67316471840	 26.15744077792	  69486733990130048	    7.4255	   21.380	  -44.720	                        	17.6629	 3.3859	1.00	Melotte_22       	 53.67306216300	+26.15763332381
 56.89952635943	 24.87397137987	  66823132713476480	    7.4258	   20.531	  -44.927	                        	16.9140	 3.0540	1.00	Melotte_22       	 56.89942892484	+24.87416481741
 55.14330170778	 23.68241231352	  68129764842889600	    7.4266	   20.585	  -45.597	   4.8889610025295340279	10.6978	 0.9183	1.00	Melotte_22       	 55.14320492911	+23.68260863533
 57.57597915241	 24.58747275046	  66755959425257856	    7.4267	   20.132	  -46.279	                        	16.8528	 2.9139	1.00	Melotte_22       	 57.57588382934	+24.58767200621
 57.82803389571	 26.05415708371	  67368834079044224	    7.4273	   18.884	  -46.191	                        	16.9312	 3.1171	0.90	Melotte_22       	 57.82794339297	+26.05435596176
 56.91832314088	 24.30174305949	  66730120901930240	    7.4276	   20.091	  -47.221	   5.8581761522784425722	13.2807	 1.7156	1.00	Melotte_22       	 56.91822822854	+24.30194637265
 56.47976095401	 24.55461038169	  66798526845337344	    7.4284	   20.057	  -45.539	  21.5721181301361433214	13.8173	 1.7252	1.00	Melotte_22       	 56.47966600946	+24.55480645271
 56.00276928023	 21.28187871427	  63547270960574336	    7.4294	   20.209	  -45.910	  10.5809606655941337294	12.4373	 1.3750	1.00	Melotte_22       	 56.00267589926	+21.28207638194
 54.69068889187	 24.46757755658	  68254765570883712	    7.4299	   20.452	  -46.512	                        	17.3654	 3.2368	1.00	Melotte_22       	 54.69059214690	+24.46777781755
 57.99722672164	 24.66618453828	  66665902550940800	    7.4303	   17.341	  -44.645	                        	15.8324	 2.7350	0.90	Melotte_22       	 57.99714456102	+24.66637675911
 56.26761153089	 26.67894273774	  70334384440377472	    7.4310	   20.772	  -46.290	                        	16.7759	 3.0914	1.00	Melotte_22       	 56.26751143963	+26.67914204212
 56.93623948768	 22.39796924439	  64027143362491008	    7.4311	   21.385	  -46.887	                        	16.6880	 3.1427	1.00	Melotte_22       	 56.93613989816	+22.39817112109
 57.40138685238	 26.03773408695	  70010303387697024	    7.4319	   20.003	  -45.506	                        	17.7564	 3.4934	0.90	Melotte_22       	 57.40129099896	+26.03793001531
 55.06219688665	 25.32173767284	  68595751615127296	    7.4319	   21.341	  -46.399	                        	15.0480	 2.4401	1.00	Melotte_22       	 55.06209523373	+25.32193744724
 56.91405264570	 24.45873874004	  66741116018188416	    7.4327	   18.073	  -44.972	                        	16.1532	 2.9129	1.00	Melotte_22       	 56.91396715820	+24.45893237078
 56.32570006558	 25.09934751115	  69834866859848192	    7.4333	   20.827	  -46.309	   7.0268195092514957878	13.5718	 1.7743	1.00	Melotte_22       	 56.32560104194	+25.09954689762
 59.50825385260	 23.89834358886	  65772789871345024	    7.4346	   19.159	  -47.315	                        	17.2164	 3.1951	0.90	Melotte_22       	 59.50816362779	+23.89854730542
 56.70879498158	 23.53208765212	  64980832261312640	    7.4351	   20.966	  -44.893	                        	16.3176	 2.8989	1.00	Melotte_22       	 56.70869652175	+23.53228094315
 56.39368370462	 24.46311329464	  65296357738731008	    7.4354	   18.403	  -45.911	                        	 8.5402	 0.5055	1.00	Melotte_22       	 56.39359665505	+24.46331096781
 57.81933185646	 21.05954097766	  63627264728628224	    7.4364	   20.141	  -44.649	                        	16.3727	 2.9412	1.00	Melotte_22       	 57.81923893074	+21.05973321781
 57.70410283145	 22.66984679941	  64094037476647040	    7.4365	   17.379	  -44.616	                        	14.9872	 2.4761	0.90	Melotte_22       	 57.70402173884	+22.67003889503
 55.21372985884	 23.59822551532	  65125864716379264	    7.4385	   21.342	  -45.615	   4.8954347936091320292	12.4571	 1.3770	1.00	Melotte_22       	 55.21362958624	+23.59842191505
 55.07859448927	 23.90637863194	  68170721650939264	    7.4386	   20.988	  -46.777	                        	16.6886	 2.9540	1.00	Melotte_22       	 55.07849564200	+23.90658003363
 58.35214399856	 25.03513989365	  66702048995630848	    7.4405	   18.996	  -46.287	                        	16.6326	 3.1974	1.00	Melotte_22       	 58.35205372766	+25.03533918611
 55.78162603858	 25.57460505469	  70098612211973248	    7.4405	   20.957	  -45.971	                        	16.1194	 2.8662	1.00	Melotte_22       	 55.78152600743	+25.57480298595
 55.93219599060	 24.48753897821	  68296650092601088	    7.4408	   19.368	  -46.265	                        	15.1739	 2.5149	1.00	Melotte_22       	 55.93210435984	+24.48773817573
 57.98934032576	 25.99867223241	  67369658709673344	    7.4415	   19.561	  -46.635	                        	 7.6333	 0.2091	1.00	Melotte_22       	 57.98924662343	+25.99887302185
 55.94994538804	 25.05301202702	  69877163697813248	    7.4416	   21.222	  -45.947	                        	13.9253	 1.9315	0.90	Melotte_22       	 55.94984452749	+25.05320985313
 56.08703131133	 23.56093496952	  65179946945247488	    7.4419	   19.386	  -46.428	                        	15.8253	 2.7274	1.00	Melotte_22       	 56.08694025496	+23.56113486746
 55.58985269100	 24.66447770916	  68363411064150272	    7.4420	   20.575	  -45.144	                        	13.8532	 1.9082	1.00	Melotte_22       	 55.58975520895	+24.66467207797
 56.99008216854	 26.62905926302	  70462688000922880	    7.4423	   19.862	  -47.404	   4.6162797699708590926	11.4654	 1.0925	1.00	Melotte_22       	 56.98998650444	+26.62926336454
 55.73575274183	 24.22917686122	  68268165869533568	    7.4424	   20.013	  -46.939	                        	17.1292	 3.0546	0.90	Melotte_22       	 55.73565825117	+24.22937896155
 57.72778185083	 24.36533322212	  66560727393001216	    7.4425	   18.897	  -47.266	                        	16.7075	 2.9285	0.90	Melotte_22       	 57.72769253368	+24.36553672873
 55.76235953402	 24.66956453670	  68317609532996480	    7.4425	   19.584	  -46.178	   5.5125559253485398870	11.6903	 1.1411	1.00	Melotte_22       	 55.76226674481	+24.66976335700
 59.82917239856	 23.52320207959	  65552681387907200	    7.4430	   19.184	  -46.756	                        	16.7929	 3.0494	1.00	Melotte_22       	 59.82908231316	+23.52340338859
 55.61946549991	 25.01660208964	  68378563708730624	    7.4432	   20.355	  -47.014	                        	15.2896	 2.5329	1.00	Melotte_22       	 55.61936878939	+25.01680451132
 54.66976409553	 22.65941592351	  64679840952155264	    7.4435	   20.424	  -45.586	                        	 6.6867	 0.0075	1.00	Melotte_22       	 54.66966880457	+22.65961219867
 56.41779360331	 24.28891366448	  65277975278721408	    7.4439	   22.108	  -45.487	                        	16.8035	 2.3004	1.00	Melotte_22       	 56.41768917029	+24.28910951311
 58.78745438640	 24.08390739052	  65823676643738368	    7.4445	   18.581	  -45.452	                        	15.6721	 2.7150	1.00	Melotte_22       	 58.78736675680	+24.08410308814
 56.83775691923	 24.11607367697	  66715105696289024	    7.4450	   20.802	  -45.044	                        	 6.2838	 0.0237	1.00	Melotte_22       	 56.83765878913	+24.11626761497
 56.11636525353	 23.99977534718	  65244435877629824	    7.4458	   18.534	  -45.152	                        	17.8865	 2.9794	0.90	Melotte_22       	 56.11627790474	+23.99996975338
 56.20917049773	 24.91091690461	  69814388455816960	    7.4459	   20.314	  -48.028	   4.0477734476538334008	12.9896	 1.5648	1.00	Melotte_22       	 56.20907406302	+24.91112369369
 56.13342610768	 23.87485556414	  65241313435901568	    7.4462	   19.681	  -45.367	                        	14.3400	 2.2214	1.00	Melotte_22       	 56.13333343929	+23.87505089486
 58.05086401184	 26.36901650319	  70404894921335936	    7.4464	   18.722	  -45.649	                        	15.2674	 2.8372	1.00	Melotte_22       	 58.05077404155	+26.36921304538
 56.51910326861	 24.16537474455	  65229184450247296	    7.4467	   18.662	  -44.793	                        	17.3245	 2.9053	1.00	Melotte_22       	 56.51901520059	+24.16556760330
 53.78927583541	 24.23870534002	  68046133239891584	    7.4467	   21.896	  -46.353	                        	14.3738	 2.1558	0.90	Melotte_22       	 53.78917244670	+24.23890491493
 57.11688292288	 23.30056307272	  64934893291213952	    7.4468	   20.600	  -45.395	  -0.1122345887735907155	12.2471	 1.3327	1.00	Melotte_22       	 57.11678635322	+23.30075852195
 57.30087211729	 23.88659386685	  66506331628024832	    7.4485	   19.958	  -45.226	                        	 8.0879	 0.3046	1.00	Melotte_22       	 57.30077813508	+23.88678859063
 57.03734790692	 23.70633652275	  65000863988835200	    7.4494	   20.584	  -47.711	                        	16.8256	 3.0578	1.00	Melotte_22       	 57.03725111581	+23.70654194611
 57.91337917148	 23.85492163280	  66469742806047744	    7.4512	   18.583	  -46.541	                        	17.1151	 3.2380	0.90	Melotte_22       	 57.91329168639	+23.85512201711
 58.47018092680	 22.41833776904	  63876402894075904	    7.4516	   19.519	  -45.154	 -17.9295321553207323007	11.6739	 1.3101	1.00	Melotte_22       	 58.47009001412	+22.41853218123
 55.93142197013	 24.21376417431	  65265674492422784	    7.4527	   20.394	  -45.614	                        	17.7956	 3.1077	1.00	Melotte_22       	 55.93132569343	+24.21396056685
 55.98631159144	 25.26208807278	  69889876800977408	    7.4540	   20.100	  -45.869	                        	14.8451	 2.3476	1.00	Melotte_22       	 55.98621589997	+25.26228556306
 53.98363136002	 25.36636293831	  69294319455655808	    7.4542	   22.485	  -45.435	                        	15.1779	 2.5033	1.00	Melotte_22       	 53.98352421741	+25.36655855936
 58.61605650386	 21.38954222557	  51742471745296768	    7.4544	   19.199	  -47.193	   7.4930414987940920923	10.7565	 0.9241	0.90	Melotte_22       	 58.61596772530	+21.38974541549
 57.76638686951	 22.40455134359	  64050645425295872	    7.4554	   19.492	  -46.014	                        	13.8658	 1.9355	1.00	Melotte_22       	 57.76629609391	+22.40474945948
 55.90467915801	 23.64210119093	  65184894747573376	    7.4563	   19.504	  -44.393	                        	15.9558	 3.0355	0.90	Melotte_22       	 55.90458748965	+23.64229232740
 57.96633146218	 21.82257086475	  63826448131945984	    7.4567	   20.515	  -45.749	                        	15.8665	 2.7895	1.00	Melotte_22       	 57.96623631482	+21.82276783999
 57.85786624206	 24.79395899308	  66671468828544384	    7.4575	   19.237	  -46.738	                        	14.9908	 2.7166	1.00	Melotte_22       	 57.85777500423	+24.79416022710
 56.27089234800	 23.76829824061	  65189739470654464	    7.4584	   20.897	  -46.171	                        	17.1310	 3.1761	1.00	Melotte_22       	 56.27079403706	+23.76849703400
 57.25419819777	 24.90261433851	  66779358406877568	    7.4588	   20.416	  -47.540	                        	15.7241	 2.7878	1.00	Melotte_22       	 57.25410128693	+24.90281902446
 56.89244237003	 25.71817126575	  69974504837007232	    7.4596	   20.155	  -46.729	                        	16.2982	 2.8961	1.00	Melotte_22       	 56.89234605084	+25.71837245860
 56.75600714500	 23.49474767234	  64979732749686016	    7.4605	   19.218	  -44.966	   4.8596865065584431420	11.2689	 1.0224	1.00	Melotte_22       	 56.75591691993	+23.49494127733
 55.67670627039	 23.33897310193	  65078929312363392	    7.4608	   20.682	  -46.510	                        	16.4278	 2.6038	1.00	Melotte_22       	 55.67660928737	+23.33917335498
 58.48872322149	 23.34511122747	  65641913628380288	    7.4617	   20.935	  -44.139	                        	13.5659	 1.8525	0.90	Melotte_22       	 58.48862504764	+23.34530127212
 57.07380760743	 25.04764713941	  66832100605159424	    7.4623	   19.728	  -46.950	   5.3348439836851362372	10.7404	 0.9282	0.90	Melotte_22       	 57.07371384786	+25.04784928664
 59.07754120345	 23.96422074607	  65783029073414144	    7.4645	   19.255	  -46.528	                        	14.7547	 2.3409	1.00	Melotte_22       	 59.07745047792	+23.96442107688
 55.26255807160	 23.72248537837	  68152820227358720	    7.4668	   20.545	  -45.198	                        	15.8105	 2.7223	1.00	Melotte_22       	 55.26246144779	+23.72267998173
 59.99654458757	 23.68450862073	  65561473183104640	    7.4677	   18.346	  -45.154	                        	17.4112	 3.2777	1.00	Melotte_22       	 59.99645833167	+23.68470303567
 55.83802148930	 24.18570770618	  65264506261240448	    7.4678	   19.082	  -45.634	                        	17.4793	 2.9685	1.00	Melotte_22       	 55.83793142532	+24.18590418442
 56.33326974957	 24.47333752431	  65297251091930624	    7.4682	   20.778	  -44.145	                        	16.5433	 2.8092	0.90	Melotte_22       	 56.33317145585	+24.47352759445
 57.54494315857	 24.47803499911	  66565778274538624	    7.4693	   18.563	  -45.537	                        	16.9537	 3.1546	1.00	Melotte_22       	 57.54485534049	+24.47823106198
 56.88397272776	 24.40494395475	  66740497542906368	    7.4702	   19.457	  -46.809	                        	17.0758	 2.8771	1.00	Melotte_22       	 56.88388073326	+24.40514549213
 56.10348263799	 24.76821918627	  69811364798863744	    7.4706	   20.339	  -45.896	                        	14.4704	 2.2257	1.00	Melotte_22       	 56.10338619507	+24.76841679561
 56.59786776331	 24.03075343822	  65223515093523328	    7.4711	   19.197	  -44.053	                        	16.9275	 2.7175	1.00	Melotte_22       	 56.59777726796	+24.03094311246
 54.87176437987	 23.49917906896	  68120728231661824	    7.4713	   22.071	  -45.260	                        	13.6791	 1.8388	1.00	Melotte_22       	 54.87166075752	+23.49937393805
 54.26456471403	 24.74302921638	  68506347575444096	    7.4730	   19.886	  -45.407	                        	15.0477	 2.5045	1.00	Melotte_22       	 54.26447043747	+24.74322472042
 55.82929199632	 22.78609921136	  64840541448791424	    7.4756	   20.760	  -46.401	                        	16.8468	 3.0769	1.00	Melotte_22       	 55.82919504726	+22.78629899133
 57.96319951354	 23.29461297584	  65674383581036800	    7.4766	   18.639	  -46.091	                        	15.4383	 2.6211	1.00	Melotte_22       	 57.96311213950	+23.29481142370
 57.55255803242	 23.81341915267	  66460225158376192	    7.4778	   19.085	  -46.432	                        	17.8043	 3.2696	1.00	Melotte_22       	 57.55246821223	+23.81361906686
 58.99342927971	 24.54973976523	  65864427293364864	    7.4788	   18.749	  -46.927	   6.5007584865419545395	12.3209	 1.3500	0.90	Melotte_22       	 58.99334053345	+24.54994181407
 55.87212131124	 22.73461748382	  64837242912474624	    7.4803	   20.071	  -46.088	                        	 8.8748	 0.5872	1.00	Melotte_22       	 55.87202761574	+22.73481591944
 57.58886081658	 23.09615125838	  64172038380708224	    7.4803	   19.650	  -46.397	   7.6698976000215850490	11.1654	 1.0400	1.00	Melotte_22       	 57.58876883892	+23.09635102269
 57.03323237839	 23.73971533425	  65014195567317504	    7.4821	   19.545	  -46.629	                        	16.0246	 2.7911	1.00	Melotte_22       	 57.03314044780	+23.73991609694
 56.85469651338	 24.25462705967	  66729674225341696	    7.4822	   21.812	  -46.142	                        	17.1045	 2.9715	0.90	Melotte_22       	 56.85459351003	+24.25482572640
 57.80039395813	 23.93243670804	  66482868226100096	    7.4823	   19.671	  -46.569	                        	14.0959	 2.0350	1.00	Melotte_22       	 57.80030129622	+23.93263721142
 56.89500475402	 22.80113130750	  64884624994048256	    7.4827	   19.921	  -44.689	                        	16.0267	 2.8307	1.00	Melotte_22       	 56.89491171140	+22.80132371792
 56.97574366210	 22.65694797242	  64129294866302336	    7.4827	   21.195	  -46.935	                        	16.9071	 3.0392	0.90	Melotte_22       	 56.97564477315	+22.65715005293
 56.46396802716	 24.29548749481	  65279418387728896	    7.4831	   18.667	  -44.027	                        	16.8218	 2.4531	1.00	Melotte_22       	 56.46387984710	+24.29567705589
 55.98874201609	 24.22218229874	  65289004754691200	    7.4831	   21.192	  -44.744	                        	16.3661	 2.9119	1.00	Melotte_22       	 55.98864196417	+24.22237494679
 56.58103473947	 26.04307962876	  70044628765739776	    7.4833	   20.469	  -46.064	                        	14.1060	 1.9954	1.00	Melotte_22       	 56.58093664684	+26.04327796118
 57.38563800027	 23.92830213450	  66511970924353792	    7.4835	   18.258	  -45.691	                        	16.3257	 2.8795	1.00	Melotte_22       	 57.38555199915	+23.92849885960
 56.87751228889	 26.27892201507	  70072773688658432	    7.4855	   20.948	  -46.311	                        	15.8230	 2.7155	0.90	Melotte_22       	 56.87741170167	+26.27912140924
 56.00958852851	 25.06476135812	  69878503727603072	    7.4859	   20.594	  -44.365	                        	14.7270	 2.3218	1.00	Melotte_22       	 56.00949063950	+25.06495237379
 57.98702363671	 23.90175911617	  66471220274934272	    7.4870	   20.720	  -45.979	   5.7760214857312597303	 9.9216	 0.7607	1.00	Melotte_22       	 57.98692605658	+23.90195708127
 59.16859229093	 22.14614812227	  65304604076598784	    7.4872	   18.600	  -46.110	                        	17.6775	 3.3706	1.00	Melotte_22       	 59.16850582918	+22.14634665049
 57.29699835254	 22.60926455921	  64114245300877184	    7.4877	   20.980	  -47.535	                        	 7.6915	 0.2417	1.00	Melotte_22       	 57.29690050150	+22.60946922432
 57.05551205650	 23.97952474155	  66521381194879232	    7.4877	   19.556	  -46.053	                        	16.3759	 2.9546	1.00	Melotte_22       	 57.05541990528	+23.97972302491
 57.42624240807	 24.46280620540	  66747816167123712	    7.4900	   18.878	  -46.645	                        	11.9077	 1.1980	0.90	Melotte_22       	 57.42615311045	+24.46300703972
 57.25484591969	 23.63748340286	  64997187496822912	    7.4903	   19.455	  -45.788	                        	17.8537	 3.3605	1.00	Melotte_22       	 57.25475448334	+23.63768054540
 55.75590131947	 23.49167083713	  65088275162687104	    7.4909	   20.258	  -47.040	                        	17.0327	 2.9915	0.90	Melotte_22       	 55.75580621583	+23.49187337216
 54.59755024720	 23.10785247882	  67732257029618048	    7.4910	   21.982	  -45.481	                        	14.3129	 2.1211	1.00	Melotte_22       	 54.59744734731	+23.10804829807
 57.36985457241	 23.71198619909	  66499154741977216	    7.4912	   20.028	  -47.280	   5.1902660498786499232	11.1596	 1.0139	1.00	Melotte_22       	 57.36976038962	+23.71218976699
 55.14724773070	 20.96556390315	  63436396380626688	    7.4923	   21.490	  -45.384	                        	14.8697	 2.4449	1.00	Melotte_22       	 55.14714864511	+20.96575930800
 54.39249708567	 24.70408040603	  68458514523905408	    7.4929	   20.198	  -44.489	                        	17.7305	 3.1048	1.00	Melotte_22       	 54.39240136090	+24.70427195461
 56.84458450207	 23.73507165541	  65010519075247616	    7.4943	   20.388	  -45.758	                        	16.3734	 2.9140	1.00	Melotte_22       	 56.84448860931	+23.73526866772
 54.51024211932	 23.90966270862	  68195598101454336	    7.4944	   21.544	  -44.745	                        	16.5263	 2.8740	1.00	Melotte_22       	 54.51014065113	+23.90985536149
 57.43146561674	 23.71165592051	  66453490649681280	    7.4962	   18.016	  -45.801	                        	 6.1453	-0.0442	1.00	Melotte_22       	 57.43138089379	+23.71185311714
 55.50706829652	 22.39061108532	  64449321467581056	    7.4973	   21.706	  -47.136	                        	16.4453	 2.9756	0.90	Melotte_22       	 55.50696721882	+22.39081403368
 56.09618034887	 24.06810156504	  65248151025861120	    7.4983	   21.757	  -47.274	  16.3912818386725440689	13.1702	 1.7506	0.90	Melotte_22       	 56.09607775187	+24.06830510622
 56.17434663376	 22.46435229204	  64770241424108032	    7.4987	   21.873	  -45.322	   5.6005126893380419162	10.5823	 0.9184	1.00	Melotte_22       	 56.17424472443	+22.46454742793
 56.36072994807	 22.52541538406	  64768763955442944	    7.4988	   19.825	  -44.204	                        	16.1317	 2.8142	1.00	Melotte_22       	 56.36063754185	+22.52560570707
 57.05196889527	 26.58361019520	  70461554129560448	    7.4991	   21.091	  -46.557	                        	13.1964	 1.6532	1.00	Melotte_22       	 57.05186735155	+26.58381064945
 55.35827154251	 23.25981238597	  65101606741121792	    7.5006	   21.438	  -45.683	                        	16.8627	 3.1186	1.00	Melotte_22       	 55.35817107292	+23.26000907566
 57.82486137852	 26.02266219416	  67368353042978560	    7.5007	   19.287	  -44.005	                        	17.0778	 3.2006	0.90	Melotte_22       	 57.82476897067	+26.02285166008
 57.48125912083	 24.10124091302	  66515922294233728	    7.5015	   19.114	  -43.490	                        	16.6385	 2.9144	0.90	Melotte_22       	 57.48116896336	+24.10142816233
 56.90022088106	 23.47394478852	  64990792288875264	    7.5016	   18.936	  -46.063	                        	17.4365	 3.0797	1.00	Melotte_22       	 56.90013199686	+23.47414311605
 57.38579873534	 23.41124862231	  64943758103791104	    7.5018	   20.805	  -45.733	                        	16.4116	 3.1213	1.00	Melotte_22       	 57.38570112405	+23.41144552867
 56.39757956547	 24.08301737404	  65222759179189248	    7.5030	   18.631	  -44.978	   3.7857756188597271318	 9.9817	 0.8348	1.00	Melotte_22       	 56.39749170230	+24.08321103036
 54.91129256500	 23.38884316544	  68117635855255168	    7.5043	   20.537	  -44.272	                        	16.6271	 2.9013	1.00	Melotte_22       	 54.91119622714	+23.38903378129
 56.69080595496	 25.45825481259	  69871219462957952	    7.5045	   20.842	  -46.809	                        	15.6806	 2.7276	1.00	Melotte_22       	 56.69070656550	+25.45845635182
 56.04572106237	 24.81260132799	  68322454256073344	    7.5052	   19.541	  -44.524	                        	17.0597	 3.0038	1.00	Melotte_22       	 56.04562837103	+24.81279303042
 54.36003813766	 24.56685417518	  68452265347345664	    7.5070	   21.633	  -47.421	                        	16.5183	 2.9653	0.90	Melotte_22       	 54.35993572654	+24.56705834895
